code,city,country,state,county,time_zone,is_primary_location,location_rank,postal_code_rank,source,evidence_count
2063,Zwingendorf,AT,Niederösterreich,Bezirk Mistelbach,W. Europe Standard Time,true,1,1,postal_boundary,6
2064,Wulzeshofen,AT,Niederösterreich,Bezirk Mistelbach,W. Europe Standard Time,true,1,1,postal_boundary,4
2070,Retz,AT,Niederösterreich,Bezirk Hollabrunn,W. Europe Standard Time,true,1,1,postal_boundary,1920
2073,Schrattenthal,AT,Niederösterreich,Bezirk Hollabrunn,W. Europe Standard Time,true,1,1,postal_boundary,488
2074,Unterretzbach,AT,Niederösterreich,Bezirk Hollabrunn,W. Europe Standard Time,true,1,1,postal_boundary,127
2081,Niederfladnitz,AT,Niederösterreich,Bezirk Hollabrunn,W. Europe Standard Time,true,1,1,postal_boundary,1
2082,Hardegg,AT,Niederösterreich,Bezirk Hollabrunn,W. Europe Standard Time,true,1,1,postal_boundary,205
2083,Pleißing,AT,Niederösterreich,Bezirk Hollabrunn,W. Europe Standard Time,true,1,1,postal_boundary,0
2084,Weitersfeld,AT,Niederösterreich,Bezirk Horn,W. Europe Standard Time,true,1,1,postal_boundary,592
2091,Langau,AT,Niederösterreich,Bezirk Horn,W. Europe Standard Time,true,1,1,postal_boundary,419
2092,Riegersburg,AT,Niederösterreich,Bezirk Hollabrunn,W. Europe Standard Time,true,1,1,postal_boundary,0
2093,Geras,AT,Niederösterreich,Bezirk Horn,W. Europe Standard Time,true,1,1,postal_boundary,384
2094,Zissersdorf,AT,Niederösterreich,Bezirk Waidhofen an der Thaya,W. Europe Standard Time,true,1,1,postal_boundary,4
2095,Drosendorf,AT,Niederösterreich,Bezirk Horn,W. Europe Standard Time,true,1,1,postal_boundary,9
2100,Korneuburg,AT,Niederösterreich,Bezirk Korneuburg,W. Europe Standard Time,true,1,1,postal_boundary,2486
2102,Bisamberg,AT,Niederösterreich,Bezirk Korneuburg,W. Europe Standard Time,true,1,1,postal_boundary,1538
2103,Langenzersdorf,AT,Niederösterreich,Bezirk Korneuburg,W. Europe Standard Time,true,1,1,postal_boundary,3042
2104,Spillern,AT,Niederösterreich,Bezirk Korneuburg,W. Europe Standard Time,true,1,1,postal_boundary,819
2105,Oberrohrbach,AT,Niederösterreich,Bezirk Korneuburg,W. Europe Standard Time,true,1,1,postal_boundary,392
2111,Rückersdorf-Harmannsdorf,AT,Niederösterreich,Bezirk Korneuburg,W. Europe Standard Time,true,1,1,postal_boundary,0
2112,Würnitz,AT,Niederösterreich,Bezirk Korneuburg,W. Europe Standard Time,true,1,1,postal_boundary,527
2113,Karnabrunn,AT,Niederösterreich,Bezirk Korneuburg,W. Europe Standard Time,true,1,1,postal_boundary,171
2114,Großrußbach,AT,Niederösterreich,Bezirk Korneuburg,W. Europe Standard Time,true,1,1,postal_boundary,581
2115,Ernstbrunn,AT,Niederösterreich,Bezirk Korneuburg,W. Europe Standard Time,true,1,1,postal_boundary,1259
2116,Niederleis,AT,Niederösterreich,Bezirk Mistelbach,W. Europe Standard Time,true,1,1,postal_boundary,459
2120,Wolkersdorf im Weinviertel,AT,Niederösterreich,Bezirk Mistelbach,W. Europe Standard Time,true,1,1,postal_boundary,1518
2122,Ulrichskirchen,AT,Niederösterreich,Bezirk Mistelbach,W. Europe Standard Time,true,1,1,postal_boundary,267
2123,Schleinbach,AT,Niederösterreich,Bezirk Mistelbach,W. Europe Standard Time,true,1,1,postal_boundary,443
2124,Niederkreuzstetten,AT,Niederösterreich,Bezirk Mistelbach,W. Europe Standard Time,true,1,1,postal_boundary,382
2125,Neubau,AT,Niederösterreich,Bezirk Mistelbach,W. Europe Standard Time,true,1,1,postal_boundary,144
2126,Ladendorf,AT,Niederösterreich,Bezirk Mistelbach,W. Europe Standard Time,true,1,1,postal_boundary,1100
2130,Mistelbach,AT,Niederösterreich,Bezirk Mistelbach,W. Europe Standard Time,true,1,1,postal_boundary,4004
