code,city,country,state,county,time_zone,is_primary_location,location_rank,postal_code_rank,source,evidence_count
33100,Paderborn,DE,Nordrhein-Westfalen,Kreis Paderborn,W. Europe Standard Time,true,1,1,postal_boundary,8419
33102,Paderborn,DE,Nordrhein-Westfalen,Kreis Paderborn,W. Europe Standard Time,true,1,3,postal_boundary,7849
33104,Paderborn,DE,Nordrhein-Westfalen,Kreis Paderborn,W. Europe Standard Time,true,1,4,postal_boundary,7643
33106,Paderborn,DE,Nordrhein-Westfalen,Kreis Paderborn,W. Europe Standard Time,true,1,2,postal_boundary,8257
33129,Delbrück,DE,Nordrhein-Westfalen,Kreis Paderborn,W. Europe Standard Time,true,1,1,postal_boundary,9579
33142,Büren,DE,Nordrhein-Westfalen,Kreis Paderborn,W. Europe Standard Time,true,1,1,postal_boundary,7187
33154,Salzkotten,DE,Nordrhein-Westfalen,Kreis Paderborn,W. Europe Standard Time,true,1,1,postal_boundary,8066
33161,Hövelhof,DE,Nordrhein-Westfalen,Kreis Paderborn,W. Europe Standard Time,true,1,1,postal_boundary,4836
33165,Lichtenau,DE,Nordrhein-Westfalen,Kreis Paderborn,W. Europe Standard Time,true,1,1,postal_boundary,3942
33175,Bad Lippspringe,DE,Nordrhein-Westfalen,Kreis Paderborn,W. Europe Standard Time,true,1,1,postal_boundary,4331
33178,Borchen,DE,Nordrhein-Westfalen,Kreis Paderborn,W. Europe Standard Time,true,1,1,postal_boundary,4313
33181,Wünnenberg,DE,Nordrhein-Westfalen,Kreis Paderborn,W. Europe Standard Time,true,1,1,postal_boundary,0
33184,Altenbeken,DE,Nordrhein-Westfalen,Kreis Paderborn,W. Europe Standard Time,true,1,1,postal_boundary,3051
33189,Schlangen,DE,Nordrhein-Westfalen,Kreis Lippe,W. Europe Standard Time,true,1,1,postal_boundary,3036
33330,Gütersloh,DE,Nordrhein-Westfalen,Kreis Gütersloh,W. Europe Standard Time,true,1,3,postal_boundary,6737
33332,Gütersloh,DE,Nordrhein-Westfalen,Kreis Gütersloh,W. Europe Standard Time,true,1,1,postal_boundary,7447
33333,Bertelsmann,DE,Nordrhein-Westfalen,Kreis Gütersloh,W. Europe Standard Time,true,1,1,postal_boundary,0
33334,Gütersloh,DE,Nordrhein-Westfalen,Kreis Gütersloh,W. Europe Standard Time,true,1,2,postal_boundary,7322
33335,Gütersloh,DE,Nordrhein-Westfalen,Kreis Gütersloh,W. Europe Standard Time,true,1,4,postal_boundary,6020
33378,Rheda-Wiedenbrück,DE,Nordrhein-Westfalen,Kreis Gütersloh,W. Europe Standard Time,true,1,1,postal_boundary,13376
33397,Rietberg,DE,Nordrhein-Westfalen,Kreis Gütersloh,W. Europe Standard Time,true,1,1,postal_boundary,9388
33415,Verl,DE,Nordrhein-Westfalen,Kreis Gütersloh,W. Europe Standard Time,true,1,1,postal_boundary,7529
33428,Harsewinkel,DE,Nordrhein-Westfalen,Kreis Gütersloh,W. Europe Standard Time,true,1,1,postal_boundary,5841
33442,Herzebrock-Clarholz,DE,Nordrhein-Westfalen,Kreis Gütersloh,W. Europe Standard Time,true,1,1,postal_boundary,4923
33449,Langenberg,DE,Nordrhein-Westfalen,Kreis Gütersloh,W. Europe Standard Time,true,1,1,postal_boundary,2792
33602,Bielefeld,DE,Nordrhein-Westfalen,Bielefeld,W. Europe Standard Time,true,1,11,postal_boundary,3483
33604,Bielefeld,DE,Nordrhein-Westfalen,Bielefeld,W. Europe Standard Time,true,1,16,postal_boundary,3002
33605,Bielefeld,DE,Nordrhein-Westfalen,Bielefeld,W. Europe Standard Time,true,1,14,postal_boundary,3369
33607,Bielefeld,DE,Nordrhein-Westfalen,Bielefeld,W. Europe Standard Time,true,1,17,postal_boundary,2956
33609,Bielefeld,DE,Nordrhein-Westfalen,Bielefeld,W. Europe Standard Time,true,1,10,postal_boundary,3836
33611,Bielefeld,DE,Nordrhein-Westfalen,Bielefeld,W. Europe Standard Time,true,1,12,postal_boundary,3430
33613,Bielefeld,DE,Nordrhein-Westfalen,Bielefeld,W. Europe Standard Time,true,1,6,postal_boundary,4780
33615,Bielefeld,DE,Nordrhein-Westfalen,Bielefeld,W. Europe Standard Time,true,1,15,postal_boundary,3128
33617,Bielefeld,DE,Nordrhein-Westfalen,Bielefeld,W. Europe Standard Time,true,1,18,postal_boundary,2281
33619,Bielefeld,DE,Nordrhein-Westfalen,Bielefeld,W. Europe Standard Time,true,1,8,postal_boundary,4393
33647,Bielefeld,DE,Nordrhein-Westfalen,Bielefeld,W. Europe Standard Time,true,1,9,postal_boundary,3943
33649,Bielefeld,DE,Nordrhein-Westfalen,Bielefeld,W. Europe Standard Time,true,1,2,postal_boundary,5658
33659,Bielefeld,DE,Nordrhein-Westfalen,Bielefeld,W. Europe Standard Time,true,1,3,postal_boundary,5438
33689,Bielefeld,DE,Nordrhein-Westfalen,Bielefeld,W. Europe Standard Time,true,1,4,postal_boundary,4974
33699,Bielefeld,DE,Nordrhein-Westfalen,Bielefeld,W. Europe Standard Time,true,1,13,postal_boundary,3395
33719,Bielefeld,DE,Nordrhein-Westfalen,Bielefeld,W. Europe Standard Time,true,1,7,postal_boundary,4745
33729,Bielefeld,DE,Nordrhein-Westfalen,Bielefeld,W. Europe Standard Time,true,1,5,postal_boundary,4813
33739,Bielefeld,DE,Nordrhein-Westfalen,Bielefeld,W. Europe Standard Time,true,1,1,postal_boundary,6431
